input_key,path,exists,file_size_bytes,row_count,column_count,unique_cells,forcing_day_count,hour_count,split_family_count,missing_required_columns,claim_boundary
b86e_typology_spatial_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_typology_spatial_cross_failure.csv,True,11329,36,14,,,,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86e_anchor_context_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_anchor_underprediction_context.csv,True,6628,21,12,5.0,,,5.0,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86e_neutral_context_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_neutral_false_promotion_context.csv,True,28596,100,11,47.0,,,5.0,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86e_feature_gap_register_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_feature_gap_register.csv,True,5181,10,9,,,,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86e_safe_feature_catalog_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_safe_engineered_feature_catalog.csv,True,7390,17,9,,,,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86e_safe_feature_probe_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_spatial_closure_probe_metrics.csv,True,6502,15,17,,,,3.0,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86e_n300_v1_path,outputs/v12_surrogate/b8_6e_spatial_feature_closure/b86e_targeted_n300_candidate_design.csv,True,79396,150,15,150.0,,,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
n150_feature_matrix_path,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,True,492061,981,45,981.0,,,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
candidate_universe_path,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,True,4159910,986,244,986.0,,,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
f5_pairwise_label_path,outputs/v12_surrogate/b8_5_f5_n150_multiforcing/b85_f5_pairwise_delta_by_cell_hour.csv,True,405931,1500,14,150.0,2.0,5.0,,,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
