cell_id,cell_geometry_status,svf_asset_status,dsm_asset_status,cdsm_asset_status,dem_asset_status,landcover_asset_status,metforcing_asset_status,qgis_template_status,source_of_status,path_resolution_status,blocker_level,claim_boundary
TP_0212,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0460,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0623,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0969,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0651,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0127,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0622,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0677,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0673,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0680,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0968,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0793,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0122,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0601,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0153,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0083,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0704,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
TP_0581,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,UNKNOWN_LOCAL_AUDIT_REQUIRED,not_declared_in_prior_F5_SOLWEIG_manifest,PASS_PRIOR_F5_MET_FORCING_READY_METADATA_ONLY,PASS_PRIOR_F5_QGIS_MANUAL_CHECK_STATUS_METADATA_ONLY,"No prior F5/F2d cell asset row for this new candidate; B8.7b does not create cell geometry, rasters, SVF, or local runner.",no_prior_cell_asset_mapping_for_new_candidate,unknown_not_evaluated,"B8.7b N300 execution precheck only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster read/write/copy, no QGIS/SOLWEIG execution, no run-ready N300 manifest, no QGIS/local runner, no Tmrt-to-WBGT conversion, and no System A/B coupling."
